ID,Action
1325,drop
40500,drop
18795,allow
40464,allow
23830,allow
5258,deny
10273,allow
44416,drop
16838,deny
54333,allow
41277,allow
5017,allow
1437,drop
52361,allow
45239,allow
51492,allow
65511,allow
6060,deny
36508,drop
59835,drop
21176,allow
33663,allow
36067,allow
15888,allow
31072,drop
26099,allow
44016,drop
45552,drop
6285,allow
31468,allow
17208,allow
50736,deny
1312,deny
31751,drop
55991,allow
3687,deny
29048,allow
14908,allow
18533,drop
1567,allow
811,allow
63089,drop
18469,deny
31165,allow
24906,allow
41995,allow
64988,drop
31693,allow
10282,allow
13254,deny
41824,drop
12762,allow
5855,allow
64267,allow
10880,deny
10017,deny
48327,drop
39021,deny
58864,allow
2367,allow
32264,deny
61074,allow
47959,allow
41531,drop
60331,drop
41337,deny
47156,allow
4105,allow
53356,allow
46164,deny
20611,allow
50013,drop
32697,allow
41614,allow
22305,allow
15294,deny
48946,allow
18529,drop
65242,allow
15777,allow
54154,drop
52066,drop
14852,deny
50091,drop
1461,allow
38698,allow
19479,allow
64866,allow
35577,allow
48189,drop
8476,drop
64500,drop
34247,allow
59812,deny
54353,deny
59774,allow
17912,allow
61631,deny
29394,allow
22741,drop
5763,allow
56357,allow
14012,deny
43166,deny
41248,allow
13352,allow
56527,allow
38566,deny
14429,deny
24316,deny
9888,allow
18852,allow
12541,drop
11563,deny
40965,deny
19881,drop
1281,allow
62657,allow
18703,allow
33997,allow
1755,deny
32204,allow
65116,allow
62707,allow
28495,allow
28135,allow
28683,allow
1650,allow
10632,drop
35643,allow
4114,allow
37505,deny
56905,allow
17217,allow
17148,allow
29152,deny
32885,allow
10194,drop
9735,allow
44667,allow
24855,deny
11624,allow
64762,allow
43909,drop
47792,allow
56891,allow
16798,allow
38205,allow
53994,deny
39883,drop
48598,allow
54312,deny
56465,deny
16157,drop
55713,drop
30642,deny
54036,drop
16056,deny
12445,drop
56412,allow
3803,allow
23931,deny
64089,allow
61459,deny
61866,allow
28054,drop
409,allow
26916,drop
15840,allow
63912,allow
2280,deny
26405,deny
16689,allow
31090,allow
62819,drop
58067,allow
24576,allow
16767,allow
49763,deny
34772,allow
63613,deny
50044,drop
48460,allow
33390,allow
1059,drop
54649,allow
13620,deny
36183,drop
4588,allow
56404,allow
37487,allow
28394,deny
2910,allow
55825,allow
49438,drop
5490,allow
4336,allow
57,allow
3434,allow
34457,allow
54519,drop
39191,allow
9702,deny
17107,allow
27224,allow
64805,allow
2604,allow
23494,deny
63547,drop
48116,allow
47965,allow
24994,allow
62800,drop
51755,deny
33544,allow
14327,allow
17395,drop
8451,deny
31129,allow
40159,allow
16156,deny
51970,allow
52890,deny
37235,allow
45425,allow
64165,deny
17241,allow
39438,deny
49614,allow
33481,drop
62268,drop
12467,deny
21402,allow
65467,allow
53979,drop
31280,allow
34403,allow
52569,allow
37730,allow
33957,allow
39629,allow
59791,allow
56010,allow
56996,allow
57074,allow
3744,drop
60908,drop
5969,drop
30861,allow
52846,drop
32354,allow
57647,allow
22816,deny
18092,allow
17068,allow
29533,deny
49670,allow
28741,drop
12769,allow
37390,allow
49861,deny
265,drop
49183,allow
43340,allow
3562,allow
41280,allow
45162,deny
8011,drop
45577,drop
58744,deny
21070,allow
62749,allow
59026,allow
26767,allow
10544,allow
27125,allow
54032,deny
26225,allow
6971,drop
9908,allow
37128,deny
33364,drop
5588,allow
35350,drop
43985,drop
16579,allow
6782,drop
16046,drop
25118,allow
11537,allow
489,allow
9553,allow
45902,allow
54182,allow
13644,allow
63793,allow
34646,allow
35274,drop
60608,drop
4677,drop
9944,allow
26839,drop
38325,allow
12306,allow
4928,allow
25780,allow
31941,allow
52664,allow
65430,drop
5840,allow
17462,deny
25605,allow
50405,drop
4568,allow
59121,drop
38564,drop
61360,deny
7388,deny
1151,allow
30569,allow
16521,allow
30783,allow
22112,deny
48297,drop
39412,drop
52403,deny
42410,drop
47602,drop
25956,deny
28708,drop
2476,allow
63444,drop
4651,drop
64958,drop
40664,allow
3963,allow
1558,allow
58316,drop
19126,deny
43204,deny
4982,allow
47800,allow
52674,allow
12836,allow
55700,deny
60094,allow
39793,allow
14399,allow
43304,allow
32084,deny
51519,allow
12736,allow
42557,allow
50573,allow
55450,allow
19756,allow
51296,allow
12258,allow
6191,allow
28360,drop
46684,allow
22706,allow
43671,drop
14120,allow
10773,allow
39264,allow
57430,allow
22690,allow
30323,allow
57762,drop
138,allow
57807,deny
38904,allow
28734,deny
1064,drop
41225,allow
5008,allow
17913,allow
37904,allow
56233,deny
46439,deny
40083,allow
29770,allow
33927,drop
16331,allow
43752,allow
33242,allow
177,deny
55673,drop
25021,allow
43856,allow
21056,allow
53525,allow
1591,allow
26106,allow
15113,allow
15671,allow
29093,drop
50913,allow
39361,allow
38528,allow
41619,allow
44992,allow
40168,allow
56165,allow
52786,deny
27223,allow
37460,allow
23153,deny
60531,deny
25200,allow
35285,deny
31284,allow
48527,allow
2816,deny
20894,allow
38668,drop
64904,allow
51667,drop
776,deny
8939,allow
55423,allow
13464,allow
38176,allow
45645,allow
51882,allow
5351,allow
18865,allow
63979,deny
58615,allow
48753,allow
57791,drop
5086,allow
33938,allow
36408,allow
6879,deny
35223,allow
3892,drop
16578,allow
24633,allow
32064,drop
23873,allow
61896,allow
56737,deny
21451,allow
41568,allow
2195,allow
63503,deny
26419,drop
30107,allow
54042,allow
31223,allow
40079,allow
9054,allow
51723,drop
49954,allow
43449,allow
6273,allow
58509,allow
13908,deny
62887,drop
6794,drop
11649,allow
11351,deny
3414,allow
1264,allow
57320,drop
11348,drop
41891,allow
38229,allow
30048,drop
36719,allow
43675,deny
47597,deny
22467,deny
57068,allow
16105,allow
43097,allow
9512,allow
13272,allow
5002,allow
1080,deny
50838,allow
31480,allow
9065,allow
64459,allow
48235,allow
62130,allow
30424,drop
27150,allow
55419,allow
10979,drop
55777,drop
26242,allow
3792,allow
26113,allow
21334,drop
48888,allow
19623,drop
14853,drop
55797,deny
37955,allow
22086,drop
16404,deny
873,allow
3139,allow
174,drop
49629,allow
42498,drop
230,drop
34266,allow
24671,allow
17524,allow
44336,drop
203,deny
18823,allow
64630,drop
31488,deny
60410,allow
51131,allow
30644,drop
48637,drop
35510,allow
42993,allow
30308,allow
11820,allow
48468,allow
38832,allow
46482,drop
22763,deny
9624,drop
44914,allow
56313,drop
37837,allow
911,allow
49369,deny
33391,allow
44408,drop
29164,deny
3613,deny
18354,allow
5777,allow
56624,allow
37605,drop
32246,drop
26531,allow
44092,drop
49436,drop
11927,deny
36186,drop
45035,allow
18142,allow
3795,allow
50171,allow
62691,allow
3879,deny
42875,drop
52041,drop
57253,drop
63177,deny
31994,allow
57723,allow
27848,drop
42957,allow
53509,allow
41527,deny
1907,deny
29492,allow
54976,drop
59654,drop
50165,allow
20529,allow
348,allow
64166,allow
59361,allow
45562,drop
8879,deny
23740,allow
20203,deny
49527,drop
48999,allow
12047,allow
5648,deny
11643,allow
21361,drop
18177,drop
36756,allow
51423,deny
34789,allow
20943,allow
56462,drop
65059,drop
1529,deny
32331,allow
9184,deny
39132,allow
28607,allow
9924,allow
12870,allow
40572,drop
40565,drop
42431,deny
46434,drop
9055,allow
161,deny
34700,drop
24007,deny
39102,drop
29068,allow
8846,drop
34144,deny
56943,allow
40939,drop
13744,allow
27709,deny
41292,allow
56634,allow
45354,allow
24330,deny
55255,deny
59290,allow
12854,allow
59434,deny
39698,allow
20970,deny
52871,drop
9948,allow
32247,drop
8984,allow
13328,allow
21317,deny
36934,allow
44159,drop
41888,allow
247,drop
27574,allow
2831,allow
28282,allow
13642,allow
26568,allow
2566,allow
56718,deny
53936,drop
58710,drop
51759,drop
37212,allow
33253,allow
34496,allow
25641,allow
5566,allow
33518,allow
12616,allow
27240,drop
55457,allow
28126,allow
7929,deny
11031,allow
37203,allow
65463,drop
17733,allow
19648,deny
27993,deny
54534,deny
63885,drop
29483,allow
52458,drop
48326,drop
21491,allow
54883,allow
58151,allow
39245,allow
23302,allow
59590,allow
4796,allow
55495,allow
23442,allow
26142,allow
4724,deny
44850,allow
23334,allow
49885,allow
1202,allow
64556,drop
52775,drop
55831,allow
14435,drop
65338,drop
57417,drop
44282,allow
62031,allow
49490,allow
58194,allow
50915,allow
29178,deny
60277,deny
7962,drop
3300,allow
43776,allow
62034,allow
10734,allow
54808,deny
38235,drop
7843,deny
35355,deny
61993,allow
51346,drop
39832,drop
16336,allow
2235,allow
48541,allow
42981,allow
20495,allow
32308,allow
32799,allow
18309,allow
11198,allow
30100,allow
16847,drop
63720,allow
25613,allow
46960,deny
2086,allow
48331,deny
5950,deny
42124,drop
61830,allow
29321,drop
25212,allow
45634,allow
31511,deny
9204,deny
37986,allow
13970,deny
16445,drop
36108,drop
36657,allow
12802,allow
26936,drop
40998,drop
40012,drop
10780,allow
17934,drop
36764,allow
54757,deny
26382,drop
38145,drop
32381,allow
62792,deny
57854,drop
37292,allow
64819,allow
42543,drop
44971,allow
27672,drop
36491,drop
30850,allow
41664,allow
18223,allow
30317,allow
5390,deny
29910,drop
48614,deny
44979,allow
15267,deny
30245,allow
50738,drop
6784,drop
44150,drop
31827,allow
15054,allow
42116,drop
18295,allow
16239,allow
9496,allow
24412,drop
35013,allow
59902,drop
10003,deny
13918,deny
38404,allow
18349,allow
3686,deny
8898,drop
57009,allow
30294,allow
57196,allow
50130,drop
22243,drop
5641,drop
2776,deny
47176,allow
16258,allow
13029,drop
24064,allow
43324,allow
34652,allow
5493,allow
43999,drop
38319,allow
11475,allow
56970,allow
38109,drop
35969,allow
42503,drop
50945,allow
19740,allow
3786,allow
16460,drop
47508,deny
43433,allow
14957,deny
5533,allow
33451,deny
39666,allow
31121,allow
50454,deny
36871,allow
37159,allow
2971,allow
56688,allow
38001,allow
40353,deny
44071,drop
246,drop
61965,allow
60032,allow
8830,drop
10383,deny
8589,drop
19055,drop
60334,deny
24998,allow
46293,allow
4874,drop
6308,allow
21269,deny
8932,allow
8434,deny
21288,drop
17209,allow
62018,allow
57862,deny
53422,allow
47306,allow
19247,allow
42342,allow
52711,allow
37096,drop
40415,allow
64230,drop
35647,allow
11316,allow
45859,allow
1856,drop
58082,allow
33174,allow
62418,deny
61537,allow
41298,allow
11845,allow
38011,allow
52054,deny
63262,allow
31734,drop
25329,drop
41162,allow
10538,drop
63189,drop
38337,allow
39237,allow
41212,allow
18075,deny
48833,drop
56698,allow
35449,deny
1917,drop
30779,allow
36894,allow
21226,allow
32502,allow
48068,deny
55329,allow
62028,allow
45840,allow
46634,allow
61796,allow
27281,drop
11936,drop
16474,allow
38603,deny
30539,drop
5153,drop
30254,allow
21490,allow
57047,allow
28242,allow
28808,drop
23665,drop
18871,allow
6853,drop
29521,drop
13904,drop
31967,allow
10573,allow
58960,allow
58353,allow
20316,drop
3442,allow
21374,drop
13884,allow
20335,deny
4866,deny
21173,allow
4788,allow
61073,allow
13258,deny
19116,drop
58333,deny
24043,drop
57124,allow
57250,deny
31657,allow
37207,allow
33908,deny
32553,drop
6186,allow
53281,drop
40336,allow
57537,allow
34237,drop
41873,allow
16031,deny
30906,allow
62951,allow
42245,deny
16194,drop
951,deny
22715,allow
51907,allow
59068,drop
26169,allow
50069,deny
57510,allow
29686,allow
38294,allow
14637,allow
1676,allow
55783,deny
26139,allow
17966,deny
26054,allow
37325,allow
34167,deny
38555,deny
26971,drop
59571,deny
55669,drop
65423,drop
59046,deny
37223,allow
5100,allow
31308,allow
36076,allow
30737,allow
33902,drop
44547,allow
29478,allow
39971,allow
10446,drop
1794,deny
41348,deny
40361,drop
60354,allow
59826,deny
23211,deny
63330,allow
19177,allow
25365,deny
32339,allow
44840,allow
2609,allow
30560,allow
46809,allow
2347,deny
62401,drop
48651,deny
54321,drop
2436,allow
59323,allow
56416,allow
37102,drop
36582,drop
32169,allow
17231,allow
8326,deny
61358,deny
31984,allow
52839,drop
54952,drop
9984,deny
42681,allow
10116,allow
35989,allow
34964,deny
9346,allow
52681,allow
50634,allow
12039,allow
28421,drop
1229,allow
46947,allow
64374,allow
52543,allow
17501,allow
62646,allow
42537,drop
42505,drop
30951,drop
61864,allow
11782,allow
43515,allow
1737,deny
43738,drop
12974,allow
51698,drop
6213,allow
17401,drop
57098,allow
35322,deny
28976,allow
41239,allow
38291,allow
4479,allow
60526,allow
62313,allow
37685,allow
30445,drop
10871,drop
59138,drop
11792,allow
2379,allow
50414,drop
17330,deny
34032,allow
50678,drop
56926,allow
24890,drop
54114,allow
7681,deny
10240,allow
19650,drop
35166,allow
31873,allow
46929,allow
59854,deny
9476,allow
39277,allow
34405,allow
21279,deny
56334,allow
31472,allow
9820,deny
58436,deny
41491,allow
36487,allow
6114,deny
12905,allow
51964,allow
4065,allow
2219,allow
39644,deny
35486,allow
29117,drop
49312,allow
21527,allow
57185,allow
7506,allow
25700,allow
60872,allow
37272,allow
52121,deny
5657,deny
38101,deny
43307,allow
47025,drop
2293,drop
43853,allow
50255,allow
44779,drop
26151,allow
47364,allow
15635,deny
8597,allow
45560,deny
48208,allow
359,deny
40105,allow
27220,allow
27440,allow
27249,deny
62174,allow
13741,allow
29875,allow
63231,allow
56505,allow
55458,allow
53075,allow
52584,deny
39341,allow
62678,allow
8725,allow
7763,deny
28133,allow
48481,allow
18594,deny
55142,allow
22760,drop
39781,allow
38993,allow
49188,deny
24447,drop
57593,allow
26669,allow
53388,allow
16151,allow
56451,deny
12702,allow
1996,deny
53311,deny
54778,deny
53384,allow
42033,allow
44198,allow
37012,deny
49488,allow
40310,drop
37927,allow
46152,allow
32200,allow
4878,deny
41537,deny
49957,allow
45169,drop
17987,deny
28068,deny
54396,drop
9282,drop
20693,allow
20984,deny
36958,allow
46861,allow
31461,allow
3720,drop
38778,deny
45789,allow
60547,deny
45783,allow
22348,allow
40445,allow
55552,allow
4920,allow
34795,allow
21390,deny
25377,deny
50506,allow
6438,deny
32018,allow
45197,deny
9274,drop
40417,allow
25313,drop
43771,allow
6665,allow
4578,allow
63424,drop
28847,drop
64303,allow
63739,allow
10996,allow
34277,allow
35695,deny
50649,drop
12826,allow
50985,drop
29499,allow
42601,allow
18574,drop
10609,allow
26148,allow
1034,deny
15857,allow
49465,allow
38458,allow
24185,allow
22899,deny
32610,drop
44110,allow
49534,allow
62870,drop
33268,allow
30913,allow
23586,drop
12832,allow
36581,drop
25479,allow
53879,allow
35532,allow
29540,drop
37849,allow
21370,drop
17164,allow
5710,drop
38905,allow
4789,allow
10756,allow
56392,allow
58613,allow
45461,allow
35846,allow
34660,allow
37815,allow
14823,drop
4068,allow
20264,drop
59241,deny
10471,deny
62832,drop
57581,allow
10629,deny
18713,deny
25650,allow
52320,allow
9585,allow
12094,allow
5194,deny
16471,drop
23147,drop
10110,allow
36142,deny
57027,allow
106,allow
48681,deny
48928,allow
29293,allow
25486,allow
38861,allow
44,allow
9273,deny
14733,allow
65204,allow
1071,deny
14413,deny
11998,drop
18906,allow
42696,allow
2519,allow
24139,allow
41230,allow
25697,allow
48469,allow
14481,deny
53372,drop
56561,allow
35998,allow
60195,drop
2797,deny
24112,allow
38068,drop
7367,deny
8687,allow
49176,allow
11126,deny
18274,allow
33747,allow
21900,allow
3113,allow
61197,allow
33226,allow
60757,drop
53020,allow
52360,allow
10662,deny
2078,allow
25986,drop
60313,drop
6006,drop
63052,drop
65050,drop
5048,allow
60904,allow
7394,deny
64719,allow
601,drop
2209,allow
